,fileName,baby,bird,car,clouds,dog,female,flower,male,night,people,portrait,river,sea,tree,classes
12665,train/images/im12666.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
12669,train/images/im12670.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12670,train/images/im12671.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12671,train/images/im12672.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12675,train/images/im12676.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12677,train/images/im12678.jpg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"['people', 'portrait']"
12678,train/images/im12679.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
12679,train/images/im12680.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12680,train/images/im12681.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
12684,train/images/im12685.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
12685,train/images/im12686.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12688,train/images/im12689.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
12689,train/images/im12690.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
12691,train/images/im12692.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12692,train/images/im12693.jpg,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"['clouds', 'male', 'people']"
12693,train/images/im12694.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
12694,train/images/im12695.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12695,train/images/im12696.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
12697,train/images/im12698.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
12698,train/images/im12699.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12700,train/images/im12701.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
12701,train/images/im12702.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12706,train/images/im12707.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12707,train/images/im12708.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
12708,train/images/im12709.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
12712,train/images/im12713.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
12713,train/images/im12714.jpg,0,0,0,1,0,0,0,1,0,1,1,0,0,0,"['clouds', 'male', 'people', 'portrait']"
12716,train/images/im12717.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12717,train/images/im12718.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
12719,train/images/im12720.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12720,train/images/im12721.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
12722,train/images/im12723.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
12724,train/images/im12725.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12726,train/images/im12727.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12727,train/images/im12728.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12729,train/images/im12730.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
12731,train/images/im12732.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
12733,train/images/im12734.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
12735,train/images/im12736.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12738,train/images/im12739.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12739,train/images/im12740.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12741,train/images/im12742.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12742,train/images/im12743.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12743,train/images/im12744.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
12744,train/images/im12745.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
12746,train/images/im12747.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
12747,train/images/im12748.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
12749,train/images/im12750.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12755,train/images/im12756.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
12756,train/images/im12757.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12757,train/images/im12758.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12759,train/images/im12760.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
12760,train/images/im12761.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['clouds', 'river']"
12761,train/images/im12762.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12763,train/images/im12764.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
12764,train/images/im12765.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
12765,train/images/im12766.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
12770,train/images/im12771.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
12773,train/images/im12774.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"['people', 'tree']"
12774,train/images/im12775.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
12776,train/images/im12777.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
12781,train/images/im12782.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
12789,train/images/im12790.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
12794,train/images/im12795.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12795,train/images/im12796.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12797,train/images/im12798.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12798,train/images/im12799.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12799,train/images/im12800.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
12800,train/images/im12801.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
12801,train/images/im12802.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
12804,train/images/im12805.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12809,train/images/im12810.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
12811,train/images/im12812.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
12812,train/images/im12813.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
12813,train/images/im12814.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"['clouds', 'tree']"
12814,train/images/im12815.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
12815,train/images/im12816.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12816,train/images/im12817.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
12818,train/images/im12819.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
12826,train/images/im12827.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
12827,train/images/im12828.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
12828,train/images/im12829.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12831,train/images/im12832.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
12833,train/images/im12834.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
12834,train/images/im12835.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
12836,train/images/im12837.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
12837,train/images/im12838.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
12839,train/images/im12840.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
12841,train/images/im12842.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
12843,train/images/im12844.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
12850,train/images/im12851.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12854,train/images/im12855.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
12856,train/images/im12857.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
12860,train/images/im12861.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
12861,train/images/im12862.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
12862,train/images/im12863.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
12863,train/images/im12864.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
12866,train/images/im12867.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
12869,train/images/im12870.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12870,train/images/im12871.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['female']
12873,train/images/im12874.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12875,train/images/im12876.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,['male']
12877,train/images/im12878.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12880,train/images/im12881.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
12885,train/images/im12886.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12886,train/images/im12887.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12887,train/images/im12888.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
12888,train/images/im12889.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"['clouds', 'tree']"
12892,train/images/im12893.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
12897,train/images/im12898.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['clouds', 'sea']"
12898,train/images/im12899.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
12899,train/images/im12900.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
12900,train/images/im12901.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
12902,train/images/im12903.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
12903,train/images/im12904.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12909,train/images/im12910.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"['car', 'people']"
12913,train/images/im12914.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"['dog', 'people']"
12920,train/images/im12921.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
12921,train/images/im12922.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12923,train/images/im12924.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12925,train/images/im12926.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12927,train/images/im12928.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
12929,train/images/im12930.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"['car', 'people']"
12932,train/images/im12933.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
12933,train/images/im12934.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12934,train/images/im12935.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12935,train/images/im12936.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12938,train/images/im12939.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12940,train/images/im12941.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"['people', 'sea']"
12945,train/images/im12946.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
12946,train/images/im12947.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
12947,train/images/im12948.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
12948,train/images/im12949.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
12951,train/images/im12952.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12952,train/images/im12953.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
12954,train/images/im12955.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
12955,train/images/im12956.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
12956,train/images/im12957.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
12957,train/images/im12958.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
12958,train/images/im12959.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12959,train/images/im12960.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
12960,train/images/im12961.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
12961,train/images/im12962.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
12963,train/images/im12964.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
12972,train/images/im12973.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
12975,train/images/im12976.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12976,train/images/im12977.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
12978,train/images/im12979.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
12979,train/images/im12980.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['sea']
12981,train/images/im12982.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
12982,train/images/im12983.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
12986,train/images/im12987.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
12988,train/images/im12989.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
12989,train/images/im12990.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
12991,train/images/im12992.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
12992,train/images/im12993.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
12993,train/images/im12994.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
12997,train/images/im12998.jpg,0,0,0,0,0,1,0,0,0,1,0,0,1,0,"['female', 'people', 'sea']"
13000,train/images/im13001.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
13001,train/images/im13002.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13003,train/images/im13004.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
13007,train/images/im13008.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
13010,train/images/im13011.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
13012,train/images/im13013.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13013,train/images/im13014.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
13016,train/images/im13017.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
13020,train/images/im13021.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13021,train/images/im13022.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
13022,train/images/im13023.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
13026,train/images/im13027.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['female']
13030,train/images/im13031.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
13032,train/images/im13033.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
13034,train/images/im13035.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
13036,train/images/im13037.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
13037,train/images/im13038.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
13038,train/images/im13039.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
13039,train/images/im13040.jpg,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"['dog', 'male', 'people']"
13040,train/images/im13041.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
13042,train/images/im13043.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
13043,train/images/im13044.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
13044,train/images/im13045.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13046,train/images/im13047.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
13055,train/images/im13056.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13058,train/images/im13059.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
13060,train/images/im13061.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
13061,train/images/im13062.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
13062,train/images/im13063.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
13064,train/images/im13065.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
13066,train/images/im13067.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
13067,train/images/im13068.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13068,train/images/im13069.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
13071,train/images/im13072.jpg,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"['car', 'female', 'people', 'portrait']"
13073,train/images/im13074.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
13075,train/images/im13076.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13078,train/images/im13079.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
13080,train/images/im13081.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
13081,train/images/im13082.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
13082,train/images/im13083.jpg,0,0,0,1,0,0,0,1,0,1,1,0,0,0,"['clouds', 'male', 'people', 'portrait']"
13083,train/images/im13084.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13085,train/images/im13086.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
13088,train/images/im13089.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
13090,train/images/im13091.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
13091,train/images/im13092.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
13093,train/images/im13094.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['clouds', 'people']"
13097,train/images/im13098.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
13098,train/images/im13099.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
13102,train/images/im13103.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
13105,train/images/im13106.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13106,train/images/im13107.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13110,train/images/im13111.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['clouds', 'night']"
13112,train/images/im13113.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
13113,train/images/im13114.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
13115,train/images/im13116.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
13117,train/images/im13118.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13124,train/images/im13125.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['clouds', 'people']"
13125,train/images/im13126.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13126,train/images/im13127.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['river']
13128,train/images/im13129.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
13130,train/images/im13131.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
13132,train/images/im13133.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13137,train/images/im13138.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
13141,train/images/im13142.jpg,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"['people', 'portrait']"
13144,train/images/im13145.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
13145,train/images/im13146.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
13151,train/images/im13152.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
13153,train/images/im13154.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
13154,train/images/im13155.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
13160,train/images/im13161.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
13163,train/images/im13164.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
13165,train/images/im13166.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
13166,train/images/im13167.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
13167,train/images/im13168.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
13169,train/images/im13170.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
13183,train/images/im13184.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13184,train/images/im13185.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
13187,train/images/im13188.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
13188,train/images/im13189.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
13191,train/images/im13192.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
13192,train/images/im13193.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"['clouds', 'tree']"
13194,train/images/im13195.jpg,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"['car', 'male', 'people']"
13195,train/images/im13196.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13196,train/images/im13197.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13199,train/images/im13200.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
13200,train/images/im13201.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
13202,train/images/im13203.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13206,train/images/im13207.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
13209,train/images/im13210.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13211,train/images/im13212.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
13213,train/images/im13214.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13214,train/images/im13215.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"['car', 'people']"
13215,train/images/im13216.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
13216,train/images/im13217.jpg,1,0,0,0,0,0,0,1,0,1,1,0,0,0,"['baby', 'male', 'people', 'portrait']"
13221,train/images/im13222.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
13223,train/images/im13224.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
13224,train/images/im13225.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
13226,train/images/im13227.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
13227,train/images/im13228.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
13228,train/images/im13229.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
13229,train/images/im13230.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
13231,train/images/im13232.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
13232,train/images/im13233.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
